shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4419_19,53.3495487,-6.2482046,83,1274.468
4419_6,53.3711393,-6.2923436,10,376.403
4419_5,53.2713241,-6.2019259,502,11707.855
4419_50,53.2956950343917,-6.38463710715655,121,1267.502
4419_6,53.326274,-6.256152,402,7557.342
4419_13,53.3429843,-6.2582593,884,16954.695
4419_39,53.3486971,-6.257601,845,14437.02
4419_60,53.3501857,-6.2523224,933,17517.027
4419_62,53.2845089,-6.4228314,78,1032.802
4419_34,53.3473301724994,-6.26791811023934,228,2679.499
4419_37,53.3222776,-6.3562447,627,10407.497
4419_51,53.3288175,-6.3349985,458,7597.01
4419_6,53.2459039,-6.1468375,903,21691.463
4419_2,53.2690213,-6.2050565,85,1240.667
4419_37,53.288457137085,-6.41793770847619,862,17498.873
4419_1,53.3523809,-6.2591311,141,4077.473
4419_35,53.3070413124353,-6.35874827296854,745,12949.088
4419_8,53.3532591,-6.2596137,9,65.546
4419_31,53.3471626152836,-6.29177657448375,384,4366.554
4419_39,53.2895647,-6.3790989,61,438.412
4419_27,53.3435004028967,-6.29118577176886,304,3447.899
4419_43,53.3490112,-6.2399261,950,15693.929
4419_56,53.2899697941345,-6.37958359125994,63,493.886
4419_19,53.2890884,-6.3784746,899,16033.822
4419_16,53.2542789,-6.1711789,152,2496.223
4419_45,53.2887285903136,-6.37818274328432,49,326.921
4419_28,53.3415844521534,-6.29226846106369,429,5165.71
4419_36,53.3473696,-6.2674529,224,2648.153
4419_14,53.254573,-6.172529,156,2592.121
4419_4,53.3544592,-6.272235,82,2911.288
4419_14,53.2870688,-6.2381517,548,10028.141
4419_61,53.3488254367936,-6.23712501023016,1004,18552.208
4419_25,53.2880053,-6.3775264,814,14841.784
4419_41,53.3488133,-6.256858,896,17158.714
4419_56,53.3462272,-6.2917256,690,11936.063
4419_25,53.3329711,-6.3292671,422,6866.706
4419_52,53.2887992,-6.3782468,50,335.865
4419_19,53.347116,-6.2791574,301,3438.795
4419_25,53.3298745,-6.3325024,451,7279.247
4419_51,53.3228645,-6.3547273,423,6121.53
4419_6,53.3428511,-6.2577596,228,5299.395
4419_9,53.3271323,-6.2563962,271,3552.467
4419_32,53.3341032,-6.3282345,500,8049.397
4419_33,53.2881758215332,-6.37766824940167,907,16148.831
4419_36,53.2840638426432,-6.43241637503288,902,18698.877
4419_39,53.3478131,-6.285033,739,12575.588
4419_8,53.2921913,-6.2448605,350,7562.302
4419_24,53.3402572888558,-6.2911391162976,435,5336.965
4419_28,53.3478744,-6.2874062,352,3996.277
4419_14,53.3300258,-6.2581141,706,15108.135
4419_30,53.3509449089953,-6.24994701621261,124,1540.892
4419_35,53.2969729,-6.3801135,822,14802.754
4419_23,53.3216997,-6.3578573,536,9204.497
4419_15,53.3394997,-6.2590589,384,9014.976
4419_61,53.2973044,-6.3787629,197,4377.416
4419_31,53.3286812,-6.3352959,561,8836.422
4419_37,53.2961157062724,-6.38432675588835,830,15100.091
4419_8,53.2777957,-6.2052043,427,10756.228
4419_14,53.2703626,-6.2034736,368,6465.758
4419_4,53.3432389,-6.2591535,220,5194.597
4419_32,53.3276592,-6.3394251,577,9134.246
4419_31,53.3349429912924,-6.32185648537796,484,7613.912
4419_25,53.3477551,-6.264859,113,1141.876
4419_24,53.3148811947993,-6.36626553261262,727,11935.223
4419_28,53.3493117,-6.2448506,60,1049.49
4419_51,53.3162089,-6.3695652,346,4740.622
4419_31,53.3006460136305,-6.37309099555051,776,14162.238
4419_10,53.3686134,-6.2860597,24,895.586
4419_29,53.2939905,-6.3849573,76,969.849
4419_16,53.2725354,-6.200692,387,6773.922
4419_62,53.2989621,-6.3754338,213,4669.555
4419_1,53.3539697,-6.2751653,67,2702.991
4419_32,53.2989331777108,-6.37520500831833,792,14402.416
4419_39,53.3273889,-6.3406499,447,7188.003
4419_22,53.2861460637564,-6.42109524949097,83,3464.379
4419_17,53.3279424,-6.2567037,684,14856.872
4419_18,53.3428603,-6.2578484,408,9408.896
4419_48,53.2914705,-6.4047111,130,2528.096
4419_25,53.2959671,-6.3842745,743,13775.386
4419_27,53.3495774,-6.2527849,44,309.446
4419_52,53.2873009,-6.3763693,24,119.919
4419_56,53.3471037637173,-6.27640764012851,764,13158.161
4419_1,53.2676293,-6.2085951,665,16237.624
4419_19,53.3160268,-6.3691543,716,11696.362
4419_44,53.3422055,-6.2935596,290,6569.462
4419_51,53.2873162,-6.3752506,8,44.009
4419_4,53.3346268,-6.2631113,297,6430.946
4419_32,53.2935159,-6.3843648,869,15403.297
4419_26,53.3476912260768,-6.26527915523725,116,1170.747
4419_56,53.3456205,-6.291587,682,11867.852
4419_28,53.3488005,-6.2371593,29,533.991
4419_37,53.3376564848325,-6.29966057281261,462,6103.035
4419_62,53.3485089867789,-6.25883902904735,886,17022.495
4419_8,53.2830265807177,-6.224119280116,393,9357.13
4419_35,53.3478319,-6.28615,345,3912.472
4419_8,53.3530713148219,-6.26046244652314,1,0.0
4419_31,53.2982937,-6.3764541,800,14512.425
4419_35,53.3096149916089,-6.36101738607637,737,12620.984
4419_38,53.3476473,-6.2918926,352,7292.27
4419_50,53.347799,-6.2849166,740,12583.498
4419_41,53.3276212,-6.3397122,496,9926.17
4419_56,53.311942,-6.3628882,290,4070.522
4419_61,53.3490166,-6.2399931,996,18359.977
4419_5,53.2513531,-6.1569352,729,16845.258
4419_41,53.3485612669751,-6.25848266564755,888,17046.932
4419_19,53.2900973,-6.3796772,891,15895.826
4419_45,53.2877838,-6.3774023,41,209.568
4419_19,53.3341194,-6.3281843,499,8045.598
4419_37,53.3473344,-6.2678086,227,2672.191
4419_1,53.3532858,-6.2599387,133,3950.257
4419_56,53.2928361526363,-6.38350187781112,81,906.423
4419_34,53.350179299851,-6.25220947329817,123,1558.44
4419_23,53.3168742188222,-6.36985406167901,605,10258.827
4419_14,53.3329385,-6.2624909,775,15600.414
4419_30,53.3193617715068,-6.36435972938472,669,11254.45
4419_17,53.3271688,-6.2564576,676,14769.21
4419_41,53.2880226,-6.4186677,98,1513.569
4419_47,53.3479599,-6.2914316,367,7346.191
4419_61,53.3043663,-6.3634133,266,5686.001
4419_6,53.3346268,-6.2631113,297,6430.946
4419_4,53.3359084,-6.263275,289,6287.746
4419_50,53.3358529,-6.3139843,531,9329.63
4419_13,53.3428111,-6.257823,876,16917.486
4419_19,53.316239,-6.3695329,708,11661.438
4419_50,53.3481025266658,-6.26249873734429,823,14103.944
4419_10,53.3528902,-6.2683687,93,3224.948
4419_3,53.2651277,-6.2107329,267,8393.474
4419_28,53.3416677488533,-6.29316987339356,421,5097.605
4419_47,53.347364371676,-6.26781791589389,444,8937.458
4419_48,53.284002,-6.4301094,45,539.464
4419_22,53.2883209964927,-6.41820184701878,75,3154.764
4419_14,53.2749336,-6.2034587,437,7180.964
4419_18,53.3412865,-6.2582378,400,9231.103
4419_37,53.3494972139588,-6.25339353171063,147,1679.571
4419_51,53.3486971,-6.257601,845,14437.02
4419_5,53.3427779,-6.2577465,102,1399.694
4419_23,53.3228503,-6.3546652,528,8956.193
4419_12,53.3433446,-6.2593128,423,9526.935
4419_15,53.3458964,-6.2590255,453,9826.42
4419_17,53.2724207,-6.2007188,384,6760.987
4419_23,53.284501846961,-6.43525242050466,820,17580.224
4419_35,53.347568,-6.2661033,216,2555.585
4419_8,53.2793978,-6.2101537,419,10380.842
4419_12,53.3042234,-6.2510629,131,4673.881
4419_43,53.3268565,-6.3427869,444,7033.767
4419_46,53.294316,-6.3851898,101,1108.523
4419_6,53.3718208,-6.2956662,5,142.499
4419_9,53.2961029,-6.2488505,340,7049.67
4419_56,53.3182271,-6.3697422,373,4976.478
4419_43,53.3478424,-6.2857116,736,12530.243
4419_52,53.3494663,-6.2538706,861,14700.681
4419_9,53.2547641,-6.1830997,632,14950.555
4419_10,53.3282398,-6.2567849,385,7334.418
4419_51,53.2874705,-6.3769432,32,162.861
4419_15,53.3398291,-6.2603744,376,8919.78
4419_18,53.2847608,-6.2340273,62,2134.621
4419_50,53.3501217031367,-6.2514928240564,900,14905.361
4419_39,53.3425412,-6.2934009,654,11414.045
4419_27,53.3477551,-6.264859,113,1141.876
4419_51,53.3370419,-6.3051232,553,9936.118
4419_60,53.3479441,-6.2916194,765,14806.647
4419_1,53.2575986,-6.1959285,734,17945.727
4419_38,53.3477118,-6.2653371,455,9107.241
4419_6,53.2608132,-6.2050499,712,17237.504
4419_60,53.3007056,-6.3730416,244,4924.002
4419_29,53.2873009,-6.3761426,145,1929.708
4419_38,53.3347292,-6.3239433,163,3851.872
4419_34,53.3157404133296,-6.36797324427575,721,11781.348
4419_26,53.3508988,-6.2499225,2,5.029
4419_33,53.3473696,-6.2674529,224,2648.153
4419_15,53.2890906,-6.2408098,84,2800.277
4419_30,53.2873009,-6.3761426,961,16513.285
4419_31,53.3471497,-6.2783387,293,3384.09
4419_31,53.3176159,-6.3701034,691,11502.658
4419_39,53.3175152,-6.3701479,362,4891.742
4419_24,53.3340140848702,-6.32843083942878,504,8065.842
4419_36,53.3475176,-6.2664711,219,2580.717
4419_23,53.3503994299704,-6.25024691954534,7,64.659
4419_31,53.3435004028967,-6.29118577176886,399,4776.151
4419_24,53.298469586666,-6.37606175836902,796,14479.616
4419_37,53.3476990442027,-6.28442635310378,330,3796.356
4419_61,53.347799,-6.2849166,787,15254.048
4419_33,53.2873163,-6.3762747,931,16288.082
4419_10,53.2861649,-6.2368308,491,12328.614
4419_51,53.296227,-6.3837483,138,1353.416
4419_35,53.3189460377518,-6.3673080068179,660,11244.59
4419_52,53.3292856,-6.3338757,463,7688.254
4419_52,53.2974794,-6.3780637,154,1757.447
4419_62,53.3492323,-6.2430317,989,18156.179
4419_13,53.2477656,-6.1484591,63,773.92
4419_16,53.2686845,-6.2055137,350,6233.275
4419_38,53.3499264097301,-6.24994469524079,561,10210.471
4419_14,53.2480669,-6.1487689,68,813.386
4419_34,53.3415844521534,-6.29226846106369,429,5165.71
4419_32,53.3258907,-6.3460886,601,9620.102
4419_31,53.3338914,-6.3285733,508,8082.498
4419_29,53.2963092,-6.3832221,39,655.462
4419_37,53.346792,-6.2723193,253,2979.011
4419_60,53.349998059092,-6.25097877578155,951,17612.817
4419_32,53.3483244,-6.2599977,186,2139.824
4419_19,53.348294,-6.2603027,187,2160.416
4419_33,53.3476990442027,-6.28442635310378,330,3796.356
4419_34,53.2872924974823,-6.37603799308106,936,16304.1
4419_28,53.348702,-6.2354234,23,417.864
4419_40,53.2940373,-6.393231,153,3345.35
4419_51,53.3478131,-6.285033,739,12575.588
4419_1,53.2681017,-6.2069295,657,16113.837
4419_8,53.3099147,-6.2517091,313,5494.201
4419_36,53.3080745874738,-6.35944111872348,740,12822.33
4419_12,53.3520283,-6.2668775,529,11037.374
4419_34,53.296239,-6.383557,830,15046.472
4419_35,53.3291652,-6.3340695,554,8738.403
4419_50,53.3478686,-6.2917989,714,12121.285
4419_60,53.31365,-6.3650661,350,6980.487
4419_1,53.2787493,-6.2080719,551,14445.318
4419_32,53.3471552254256,-6.27820298195202,292,3375.03
4419_30,53.3501897,-6.252109,148,1767.849
4419_4,53.339291,-6.2611276,263,5880.333
4419_24,53.2935895818177,-6.39514492329363,839,15874.447
4419_51,53.3416613,-6.2932245,639,11307.503
4419_27,53.3501588,-6.2522771,30,235.246
4419_17,53.3310558,-6.2589442,719,15235.998
4419_13,53.3079271,-6.2515145,610,12601.509
4419_27,53.3192803,-6.3645725,548,9726.804
4419_56,53.3371343,-6.3044306,556,9983.402
4419_2,53.262631,-6.2100235,140,2140.933
4419_25,53.3205854194669,-6.36097939859645,540,9446.716
4419_5,53.2437485,-6.1438002,792,18099.649
4419_46,53.3034018,-6.3662089,210,2800.293
4419_50,53.3475096920872,-6.26673607827956,803,13813.984
4419_7,53.3271323,-6.2563962,271,3552.467
4419_14,53.2495928,-6.1524275,85,1111.827
4419_17,53.2505864,-6.1550347,92,1318.022
4419_9,53.2547391,-6.1827006,635,14977.354
4419_22,53.2846355977016,-6.43751538507392,132,4693.304
4419_24,53.3320386,-6.3298336,524,8305.437
4419_16,53.2679196,-6.2079363,333,6047.936
4419_42,53.3486971,-6.257601,151,2449.698
4419_12,53.3246703,-6.2557481,194,6972.827
4419_15,53.3274966,-6.2565505,210,7291.892
4419_30,53.3167425266396,-6.36980496124345,729,11818.324
4419_6,53.2632707,-6.2107235,692,16762.57
4419_18,53.2958106,-6.2486983,108,3718.202
4419_52,53.3478853849923,-6.28695864546255,732,12447.05
4419_56,53.3165199,-6.3697704,353,4778.132
4419_4,53.32926,-6.2573919,372,7213.773
4419_14,53.3251228,-6.2558771,666,14538.239
4419_40,53.2841257,-6.4325243,33,376.943
4419_38,53.3421641,-6.2935304,289,6564.461
4419_34,53.2954676176275,-6.38471132307419,847,15167.002
4419_24,53.348702,-6.2354234,23,417.864
4419_47,53.3190109,-6.3658596,49,460.197
4419_9,53.2825664,-6.2204455,400,9608.027
4419_13,53.3528599,-6.2683969,1002,18688.835
4419_62,53.3154221,-6.3669999,368,7216.822
4419_6,53.2771293,-6.203523,566,14799.651
4419_33,53.3290087,-6.3344094,556,8766.973
4419_36,53.3470747,-6.2764417,279,3257.269
4419_20,53.3005858371467,-6.37319102344303,14,619.064
4419_14,53.3442073,-6.2594671,901,17140.899
4419_6,53.3468978,-6.2572403,174,4703.552
4419_36,53.2844015798121,-6.4330097826437,906,18754.419
4419_52,53.3160505,-6.3693123,340,4716.138
4419_36,53.3333697,-6.3290004,514,8147.161
4419_33,53.3488197125282,-6.25662916955103,164,1908.727
4419_3,53.2563455,-6.1901913,327,10192.668
4419_1,53.2539165,-6.1694297,823,19850.78
4419_47,53.3416276,-6.2931998,284,6500.809
4419_21,53.284029927596,-6.43209083880895,136,5124.111
4419_24,53.3222776,-6.3562447,627,10407.497
4419_36,53.3497367,-6.2495905,96,1371.324
4419_4,53.3480325,-6.2573989,166,4576.671
4419_50,53.3318953,-6.3300024,485,8081.865
4419_23,53.306929867837,-6.35875927791461,651,11633.261
4419_8,53.2849446,-6.2344148,373,8632.256
4419_12,53.3327788,-6.2621188,300,8054.565
4419_17,53.2827905,-6.2219803,507,8810.215
4419_27,53.3228503,-6.3546652,528,8956.193
4419_28,53.3468235,-6.2720205,252,2958.805
4419_30,53.3325838,-6.3294871,546,8456.711
4419_42,53.3471077,-6.2769796,68,1132.738
4419_47,53.3341562,-6.3281763,152,3562.666
4419_4,53.3395327,-6.2587078,243,5674.572
4419_13,53.2982357,-6.2500648,584,11517.787
4419_19,53.3423292388783,-6.29353571119179,416,5019.793
4419_33,53.3492253172729,-6.24330238028939,55,945.919
4419_3,53.2776047340549,-6.20463866558514,144,6546.936
4419_28,53.3301171,-6.3320196,544,8565.498
4419_30,53.3263223,-6.344571,623,9724.356
4419_41,53.3045209,-6.3630271,267,5716.967
4419_48,53.295446,-6.3874174,168,3763.584
4419_34,53.3469643,-6.270813,246,2876.833
4419_15,53.3527321,-6.2612408,499,10610.313
4419_30,53.3471172,-6.2793139,331,3665.445
4419_48,53.2864098,-6.4208423,91,1282.803
4419_6,53.2741257,-6.2039343,589,15143.172
4419_32,53.2927698,-6.3833525,876,15510.31
4419_21,53.296830428142,-6.3807612545433,59,1296.138
4419_27,53.3477021,-6.2844689,236,2470.958
4419_14,53.2791653,-6.2095132,483,7882.944
4419_44,53.3392571,-6.2907498,251,6148.953
4419_52,53.3478882,-6.264209,815,13987.495
4419_61,53.2929426,-6.3982642,143,2988.281
4419_35,53.3468089,-6.2731446,262,3034.504
4419_25,53.3091007889312,-6.36057032024959,643,11357.254
4419_24,53.2845161443764,-6.43640711237155,919,18985.552
4419_44,53.350201,-6.251835,543,10078.325
4419_62,53.2949528,-6.3894129,159,3619.62
4419_1,53.3148663,-6.2529761,428,8844.471
4419_40,53.2842651,-6.4327683,30,354.243
4419_19,53.3501719229313,-6.25223885006043,124,1560.562
4419_23,53.3477021,-6.2844689,236,2470.958
4419_24,53.3476588,-6.2654822,212,2512.994
4419_36,53.333837,-6.3286204,511,8089.318
4419_19,53.2962280593438,-6.38360512697453,831,15049.905
4419_33,53.3478503,-6.2867358,347,3951.539
4419_41,53.3130048,-6.3642775,344,6891.463
4419_56,53.348785,-6.2570391,848,14475.698
4419_23,53.3429577847937,-6.29132878194677,313,3522.952
4419_38,53.3417085,-6.2932559,286,6510.559
4419_47,53.3239637,-6.3517111,75,1554.245
4419_6,53.247983,-6.1486069,881,21425.949
4419_2,53.2726072,-6.2006469,57,738.077
4419_35,53.3001532441968,-6.37350676873755,783,14224.772
4419_36,53.2845360448256,-6.4335260394897,909,18792.701
4419_60,53.3329724,-6.3293142,536,10880.845
4419_3,53.2523747,-6.1590084,436,12413.136
4419_36,53.2980606,-6.3768387,803,14548.905
4419_17,53.3357491,-6.2633232,799,15919.189
4419_9,53.3317064,-6.259334,217,3001.528
4419_10,53.3396489,-6.2608422,262,5836.196
4419_8,53.3532365,-6.2600708,4,31.917
4419_51,53.3242327,-6.3509709,430,6414.541
4419_61,53.3499777861271,-6.25034370259102,956,17656.023
4419_8,53.3164812,-6.2534261,296,4754.285
4419_14,53.3439475,-6.2592577,898,17108.675
4419_43,53.3377033,-6.2994784,567,10319.329
4419_44,53.3479918,-6.2633775,466,9241.535
4419_51,53.3479599,-6.291215,722,12163.214
4419_61,53.3475096920872,-6.26673607827956,850,16484.535
4419_1,53.3532863,-6.2596735,136,3968.517
4419_2,53.2455615,-6.146229,349,7039.654
4419_51,53.3155111,-6.3672158,324,4563.75
4419_43,53.3151501548231,-6.36659757509114,314,4505.63
4419_60,53.2960213,-6.3848316,175,3947.514
4419_23,53.347568,-6.2661033,121,1227.333
4419_35,53.3484128800526,-6.23091403864597,9,115.829
4419_52,53.3478913,-6.2871252,731,12435.938
4419_38,53.3468153,-6.2724516,431,8622.59
4419_24,53.3486854,-6.2351458,20,399.283
4419_15,53.2919618,-6.244632,92,3209.082
4419_44,53.3493986,-6.2541106,505,9880.41
4419_38,53.3335604,-6.3288982,139,3478.808
4419_41,53.3153587,-6.3668796,366,7206.133
4419_19,53.3199038305553,-6.36285687778073,639,10921.29
4419_12,53.3377371,-6.2624288,354,8637.721
4419_43,53.3393086,-6.2907396,606,10957.323
4419_44,53.3377033,-6.2994784,213,5516.731
4419_60,53.3479772,-6.2899435,773,14918.514
4419_1,53.3292004,-6.2573484,373,7221.012
4419_6,53.2535677,-6.1678974,826,19960.174
4419_17,53.3070286,-6.2513933,607,12501.187
4419_41,53.3036429616925,-6.36546384567636,260,5527.304
4419_12,53.2847608,-6.2340273,62,2134.621
4419_17,53.2666982,-6.2096959,315,5863.928
4419_10,53.2853671,-6.2353812,499,12460.417
4419_43,53.3478353,-6.2918412,712,12116.622
4419_10,53.3443141,-6.2593568,207,5070.311
4419_56,53.2891807,-6.3786444,57,385.997
4419_62,53.349601,-6.2528285,920,17442.694
4419_30,53.3235156,-6.3528303,645,10357.717
4419_41,53.2843708,-6.4231971,74,1003.55
4419_6,53.2552478,-6.1853281,749,18700.082
4419_50,53.3341675,-6.3281198,507,8369.232
4419_23,53.349940306662,-6.25080350203052,15,131.447
4419_47,53.3469176,-6.2738547,420,8527.917
4419_9,53.2558683,-6.1769779,669,15392.729
4419_32,53.3492308,-6.2433914,56,951.879
4419_36,53.347122351227,-6.27944257835254,304,3457.809
4419_10,53.353189,-6.260191,130,3930.295
4419_39,53.3160717,-6.3693552,341,4719.845
4419_60,53.31496,-6.3664053,358,7151.439
4419_13,53.2629789,-6.210554,286,5429.218
4419_13,53.3449181,-6.2591901,913,17230.202
4419_5,53.2648694,-6.2107732,554,12674.946
4419_6,53.3219722,-6.2549411,411,8042.859
4419_60,53.302253,-6.3696088,252,5210.5
4419_5,53.2759614,-6.2033125,448,11023.309
4419_32,53.3181965,-6.3697147,683,11432.792
4419_37,53.3485697,-6.2333537,17,279.241
4419_4,53.3512926,-6.2641871,111,3589.933
4419_38,53.3188182,-6.368485,33,282.714
4419_50,53.2992644,-6.3749338,169,2046.372
4419_36,53.3481032,-6.262209,195,2289.139
4419_14,53.2558216,-6.1784369,185,3019.605
4419_30,53.3337343,-6.3287034,539,8318.24
4419_19,53.2969729,-6.3801135,822,14802.754
4419_35,53.350077032122,-6.25157632007569,115,1513.888
4419_28,53.3378788906484,-6.29737890238685,458,5948.989
4419_15,53.3260627,-6.2561437,201,7130.02
4419_44,53.347154,-6.2794667,396,8151.276
4419_33,53.3485697,-6.2333537,17,279.241
4419_25,53.3500037590731,-6.25243460935304,36,255.833
4419_14,53.2483756,-6.1492981,76,862.824
4419_6,53.2689525,-6.205125,643,15957.113
4419_60,53.3424043,-6.2935622,696,14065.338
4419_17,53.281953,-6.2180752,498,8532.925
4419_33,53.2982937,-6.3764541,801,14512.425
4419_31,53.3477397,-6.2918396,378,4302.133
4419_28,53.3470204365319,-6.27025932759118,243,2839.397
4419_34,53.3168742188222,-6.36985406167901,700,11587.079
4419_31,53.3493965,-6.2459513,69,1123.446
4419_50,53.3189984,-6.3660418,401,5250.57
4419_61,53.3486003,-6.2333478,1010,18805.017
4419_3,53.2456637,-6.146401,490,13570.431
4419_36,53.3496093,-6.2491761,89,1339.522
4419_14,53.2634424,-6.210865,291,5484.968
4419_19,53.3481032,-6.262209,195,2289.139
4419_25,53.3189781,-6.3658537,557,9819.256
4419_31,53.2945418,-6.3851319,853,15273.912
4419_62,53.3083216,-6.359801,319,6287.867
4419_13,53.2726998,-6.2007456,392,6792.671
4419_32,53.3490483188338,-6.25530975489927,162,1817.246
4419_37,53.350179299851,-6.25220947329817,123,1558.44
4419_51,53.3480383,-6.2630034,821,14069.58
